GAME_ID,GAME_DATE,SEASON,HOME_TEAM,AWAY_TEAM,DIFF_OFF_RATING,DIFF_DEF_RATING,DIFF_NET_RATING,DIFF_PACE,DIFF_W_PCT,DIFF_FG_PCT,DIFF_FG3_PCT,DIFF_FT_PCT,DIFF_REB,DIFF_AST,DIFF_TOV,HOME_ROLL10_WIN_PCT,AWAY_ROLL10_WIN_PCT,DIFF_ROLL10_WIN_PCT,HOME_ROLL10_PM,AWAY_ROLL10_PM,DIFF_ROLL10_PM,HOME_REST,AWAY_REST,DIFF_REST,HOME_B2B,AWAY_B2B,H2H_HOME_WIN_PCT,HOME_TEAM_WIN,POINT_MARGIN,HOME_STAR_AVAIL,AWAY_STAR_AVAIL,DIFF_STAR_AVAIL,HOME_TRAVEL,AWAY_TRAVEL,DIFF_TRAVEL,HOME_SOS,AWAY_SOS,DIFF_SOS
22200046,2022-10-24,2022-23,NYK,ORL,5.700000000000003,0.5,5.1,-1.9099999999999968,0.1579999999999999,0.0,0.008,-0.023,3.3999999999999986,-0.3000000000000007,-2.1,0.5,0.0,0.5,10.5,-6.666666666666667,17.166666666666668,3,2,1,0,0,0.5,1,13,1.0,1.0,0.0,0.0,941.6224708690469,-941.6224708690469,-1.9500000000000002,-0.36666666666666686,-1.5833333333333333
22200051,2022-10-24,2022-23,POR,DEN,-2.799999999999997,4.5,-7.3,0.5100000000000051,-0.244,-0.03,-0.014,0.045,-2.5,-4.699999999999999,0.0,1.0,0.6666666666666666,0.3333333333333333,3.6666666666666665,-3.6666666666666665,7.333333333333333,1,2,-1,1,0,0.5,1,25,1.0,1.0,0.0,827.1010911671834,979.7489267723557,-152.6478356051723,1.8333333333333333,0.6666666666666666,1.1666666666666665
22200049,2022-10-24,2022-23,MEM,BKN,0.1000000000000085,-2.799999999999997,2.9,2.730000000000004,0.0729999999999999,-0.012,-0.027,-0.067,6.100000000000001,0.5,-0.0999999999999996,0.6666666666666666,0.5,0.1666666666666666,-10.333333333333334,-9.0,-1.333333333333334,2,3,-1,0,0,0.5,1,10,1.0,1.0,0.0,419.8427281121707,954.4992546187688,-534.6565265065981,-1.8333333333333333,1.7,-3.533333333333333
22200048,2022-10-24,2022-23,HOU,UTA,-4.799999999999997,2.5999999999999943,-7.399999999999999,-1.2800000000000011,-0.183,-0.0159999999999999,-0.0259999999999999,-0.032,0.3999999999999986,-3.6000000000000014,0.7999999999999989,0.0,1.0,-1.0,-12.333333333333334,9.333333333333334,-21.666666666666668,2,1,1,0,1,0.5,1,6,1.0,1.0,0.0,1006.5113184443078,316.6855761564148,689.825742287893,2.5,1.7999999999999998,0.7000000000000002
22200045,2022-10-24,2022-23,MIA,TOR,-2.299999999999997,-0.2999999999999971,-2.0,-1.0899999999999892,0.037,0.001,0.0089999999999999,0.0469999999999999,-2.3999999999999986,-0.0999999999999978,1.8000000000000007,0.3333333333333333,0.3333333333333333,0.0,-4.0,-1.3333333333333333,-2.666666666666667,2,2,0,0,0,1.0,0,-8,1.0,1.0,0.0,0.0,0.0,0.0,3.1666666666666665,2.0666666666666664,1.1
22200050,2022-10-24,2022-23,MIN,SAS,3.5999999999999943,-6.5,10.1,-0.519999999999996,0.244,0.0249999999999999,0.02,0.012,-1.8000000000000045,-1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,3.6666666666666665,-5.0,8.666666666666666,1,2,-1,1,0,0.5,0,-9,1.0,1.0,0.0,694.2291192779028,984.9342584618793,-290.7051391839765,0.43333333333333335,-1.7333333333333332,2.1666666666666665
22200047,2022-10-24,2022-23,CHI,BOS,-4.5,0.9000000000000057,-5.4,0.0300000000000011,-0.2069999999999999,0.015,-0.016,-0.003,-2.8999999999999986,-2.1999999999999997,0.0,0.3333333333333333,1.0,-0.6666666666666667,-8.666666666666666,7.333333333333333,-16.0,2,2,0,0,0,0.5,1,18,1.0,1.0,0.0,0.0,987.1082486644626,-987.1082486644626,1.2999999999999998,0.5333333333333335,0.7666666666666663
22200044,2022-10-24,2022-23,PHI,IND,3.200000000000003,-4.399999999999992,7.7,-4.240000000000009,0.232,0.018,0.02,0.0449999999999999,-0.6000000000000014,-1.8000000000000007,-1.200000000000001,0.0,0.3333333333333333,-0.3333333333333333,-6.666666666666667,-0.3333333333333333,-6.333333333333334,2,2,0,0,0,0.5,1,14,1.0,1.0,0.0,0.0,582.4798932403265,-582.4798932403265,0.06666666666666643,-6.333333333333333,6.3999999999999995
22200052,2022-10-25,2022-23,WAS,DET,3.799999999999997,-2.8999999999999915,6.7,-0.7199999999999989,0.22,0.0309999999999999,0.005,0.014,1.2000000000000028,2.3999999999999986,-1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-9.666666666666666,9.333333333333332,2,3,-1,0,0,0.5,1,21,1.0,1.0,0.0,304.72912419387814,491.6221964492408,-186.89307225536265,1.2,-0.9333333333333332,2.1333333333333333
22200054,2022-10-25,2022-23,OKC,LAC,0.2000000000000028,-0.3999999999999915,0.5,3.0999999999999943,-0.049,-0.0119999999999999,-0.025,0.028,0.5,0.5,-1.1999999999999993,0.0,0.6666666666666666,-0.6666666666666666,-7.333333333333333,-3.0,-4.333333333333333,2,2,0,0,0,0.5,1,14,1.0,1.0,0.0,0.0,1179.9808875831475,-1179.9808875831475,1.2333333333333334,1.8333333333333333,-0.5999999999999999
